ANGELEGT_AM,TATZEIT_ANFANG_DATUM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,LOR,SCHADENSHOEHE,VERSUCH,ART_DES_FAHRRADS,DELIKT,ERFASSUNGSGRUND
04.01.2023,17.12.2022,11,17.12.2022,11,03601451,1800,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,04.01.2023,08,04.01.2023,14,02500835,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,03.01.2023,16,04.01.2023,16,08100418,520,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,03.01.2023,21,04.01.2023,18,07100102,699,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,03.01.2023,19,03.01.2023,23,01300835,4200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,03.01.2023,16,04.01.2023,07,03601245,500,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,03.01.2023,15,04.01.2023,13,11300620,600,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
04.01.2023,03.01.2023,10,04.01.2023,15,02400520,250,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,03.01.2023,11,03.01.2023,14,02500834,949,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,04.01.2023,18,04.01.2023,21,11300722,1100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,03.01.2023,11,03.01.2023,19,02500728,700,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,03.01.2023,00,04.01.2023,00,11100309,700,Nein,Fahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
04.01.2023,30.12.2022,08,30.12.2022,13,02500835,1800,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,31.12.2022,18,31.12.2022,20,01100102,899,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,04.01.2023,09,04.01.2023,16,02400623,677,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,27.12.2022,16,28.12.2022,10,02200213,1675,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,22.12.2022,22,23.12.2022,09,02500835,0,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,08.08.2022,14,08.08.2022,15,03500936,2800,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,03.01.2023,14,03.01.2023,16,07100103,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,20.12.2022,18,21.12.2022,15,02400623,2000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,23.12.2022,13,23.12.2022,14,08100102,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,04.01.2023,06,04.01.2023,08,04500936,0,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,03.01.2023,14,04.01.2023,09,06200312,400,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,23.12.2022,16,23.12.2022,23,03601347,675,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,13.12.2022,09,13.12.2022,23,03400826,600,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,01.01.2023,00,01.01.2023,23,04400728,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,03.01.2023,08,04.01.2023,11,11400927,750,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,02.01.2023,17,03.01.2023,14,04501153,1899,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,19.11.2022,20,20.11.2022,08,01200629,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,03.01.2023,13,03.01.2023,17,02100104,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,26.12.2022,19,27.12.2022,14,02500830,2650,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,04.01.2023,19,04.01.2023,19,02100102,1700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,31.12.2022,20,01.01.2023,13,10300731,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,03.01.2023,18,04.01.2023,04,10300733,2759,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
04.01.2023,17.12.2022,11,17.12.2022,11,03601451,1800,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,02.01.2023,20,03.01.2023,00,01401047,1959,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,03.01.2023,08,03.01.2023,15,04501147,790,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,01.01.2023,15,02.01.2023,09,02100105,568,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,31.12.2022,18,01.01.2023,04,08100103,0,Ja,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,02.01.2023,15,03.01.2023,07,04300622,1199,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,03.01.2023,15,03.01.2023,19,02200212,3700,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,03.01.2023,07,03.01.2023,16,03400618,520,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,01.01.2023,16,02.01.2023,09,02400522,700,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,02.01.2023,18,02.01.2023,22,04300621,1950,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,02.01.2023,09,03.01.2023,09,06100101,449,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,31.12.2022,16,02.01.2023,08,02500835,1420,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,03.01.2023,12,03.01.2023,14,01400942,5150,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,22.12.2022,13,23.12.2022,10,07200307,700,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,03.01.2023,17,03.01.2023,18,01100310,716,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,02.01.2023,11,02.01.2023,17,04300621,1300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,31.12.2022,22,02.01.2023,10,04300416,499,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,25.11.2022,10,27.11.2022,13,01401047,1213,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,31.12.2022,15,02.01.2023,14,12601134,3190,Nein,Fahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
03.01.2023,25.12.2022,07,26.12.2022,10,03500934,999,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,01.01.2023,17,02.01.2023,12,12400723,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,03.01.2023,07,03.01.2023,14,11200410,448,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,14.12.2022,16,15.12.2022,08,10200524,299,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
03.01.2023,02.01.2023,11,02.01.2023,19,04300413,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,29.12.2022,08,29.12.2022,18,07100102,1199,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,02.01.2023,13,02.01.2023,18,01300836,500,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,23.12.2022,15,24.12.2022,18,07200308,1114,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,03.01.2023,16,03.01.2023,20,04501043,1090,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,31.12.2022,15,02.01.2023,08,08100102,2800,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,30.12.2022,15,30.12.2022,17,03601453,3407,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,24.12.2022,17,24.12.2022,23,09100101,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,30.12.2022,17,30.12.2022,17,07200410,500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,02.01.2023,19,03.01.2023,08,02200212,900,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,03.01.2023,05,03.01.2023,12,11501339,649,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,28.12.2022,18,28.12.2022,20,02500831,599,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,02.01.2023,14,02.01.2023,18,04300622,799,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,30.12.2022,06,30.12.2022,09,03200308,322,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
03.01.2023,02.01.2023,07,02.01.2023,16,05300840,1051,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
03.01.2023,03.01.2023,17,03.01.2023,19,02500835,419,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,01.01.2023,22,01.01.2023,22,08100103,2500,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
02.01.2023,21.12.2022,08,21.12.2022,13,03100103,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,02.01.2023,02,02.01.2023,02,02200213,4300,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,01.01.2023,15,02.01.2023,09,04200310,8095,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,31.12.2022,12,02.01.2023,14,04501043,1600,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,01.01.2023,16,01.01.2023,20,11501341,699,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,31.12.2022,08,02.01.2023,13,02200210,1200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,30.12.2022,18,30.12.2022,23,07200307,3499,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,02.01.2023,12,02.01.2023,13,03400620,400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,30.12.2022,12,02.01.2023,05,08300935,3400,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
02.01.2023,01.01.2023,00,01.01.2023,15,02200210,2000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,31.12.2022,18,31.12.2022,20,01100102,1034,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,02.01.2023,08,02.01.2023,09,11501339,1450,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,02.01.2023,11,02.01.2023,11,04100101,1,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
02.01.2023,30.12.2022,18,30.12.2022,23,04300623,946,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,30.12.2022,15,30.12.2022,16,04501042,299,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,20.12.2022,19,21.12.2022,10,09200716,250,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,02.01.2023,17,02.01.2023,18,01100311,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
02.01.2023,02.01.2023,10,02.01.2023,15,07100204,1370,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,02.01.2023,15,02.01.2023,18,04300622,2400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,23.12.2022,07,24.12.2022,10,07400721,610,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
02.01.2023,20.12.2022,11,21.12.2022,09,03701659,600,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,31.12.2022,19,01.01.2023,17,08100101,2499,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,01.01.2023,22,02.01.2023,11,01300733,1199,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,30.12.2022,17,01.01.2023,15,04300619,255,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,01.01.2023,19,02.01.2023,10,01401044,699,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,01.01.2023,18,02.01.2023,10,11401136,100,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,31.12.2022,18,02.01.2023,19,02400624,420,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,30.12.2022,14,31.12.2022,10,10300731,350,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,01.01.2023,18,02.01.2023,10,02400624,825,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,30.12.2022,22,31.12.2022,01,02300419,698,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,24.11.2022,21,24.11.2022,21,02400625,570,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,31.12.2022,21,01.01.2023,08,06300527,250,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,30.12.2022,19,31.12.2022,11,03500933,600,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,02.01.2023,10,02.01.2023,14,02200213,484,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,02.01.2023,09,02.01.2023,15,07200308,406,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,01.01.2023,23,02.01.2023,04,08100314,80,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,30.12.2022,17,31.12.2022,07,05100102,1700,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,30.12.2022,16,02.01.2023,11,11100308,849,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
02.01.2023,30.12.2022,23,31.12.2022,13,08100312,1098,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,31.12.2022,11,31.12.2022,12,12601032,405,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,01.01.2023,19,01.01.2023,22,01100102,973,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,30.12.2022,17,31.12.2022,07,05100102,2100,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,31.12.2022,22,01.01.2023,03,07601546,200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,31.12.2022,19,01.01.2023,12,12500927,440,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,02.01.2023,16,02.01.2023,18,02500835,746,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.01.2023,14.12.2022,15,14.12.2022,23,07300517,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.01.2023,30.12.2022,16,01.01.2023,09,04300624,2899,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.01.2023,31.12.2022,18,01.01.2023,03,04501045,830,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.01.2023,31.12.2022,12,01.01.2023,12,10300732,750,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.01.2023,01.01.2023,12,01.01.2023,18,06300526,695,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.01.2023,30.12.2022,16,01.01.2023,12,01200624,950,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
01.01.2023,31.12.2022,09,31.12.2022,11,04501040,2250,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.01.2023,30.12.2022,18,01.01.2023,16,02300419,186,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.01.2023,01.01.2023,05,01.01.2023,09,04300413,1400,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.01.2023,31.12.2022,10,01.01.2023,15,08100418,1600,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.01.2023,31.12.2022,14,31.12.2022,17,04300619,2559,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.01.2023,31.12.2022,10,01.01.2023,15,08100418,550,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.01.2023,31.12.2022,21,01.01.2023,08,03300413,1410,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.01.2023,31.12.2022,21,01.01.2023,15,07601546,400,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.01.2023,31.12.2022,15,01.01.2023,19,02200212,520,Nein,Rennrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
31.12.2022,26.12.2022,20,27.12.2022,09,03400724,270,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.12.2022,30.12.2022,14,31.12.2022,09,01401048,690,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.12.2022,30.12.2022,10,30.12.2022,11,09501940,449,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.12.2022,30.12.2022,01,31.12.2022,06,07100101,930,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.12.2022,23.12.2022,14,23.12.2022,15,01100310,1143,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.12.2022,29.12.2022,18,30.12.2022,18,03701660,500,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
31.12.2022,17.12.2022,14,17.12.2022,15,08100104,728,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.12.2022,30.12.2022,15,31.12.2022,09,02300419,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.12.2022,28.12.2022,19,30.12.2022,20,01200624,669,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.12.2022,22.12.2022,11,22.12.2022,18,06300633,200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.12.2022,31.12.2022,12,31.12.2022,21,03300412,527,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.12.2022,30.12.2022,08,30.12.2022,13,02500835,130,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.12.2022,28.12.2022,21,29.12.2022,09,09501838,593,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.12.2022,29.12.2022,22,29.12.2022,22,01200624,1000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.12.2022,27.12.2022,15,28.12.2022,01,09200716,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.12.2022,28.12.2022,19,29.12.2022,17,08100101,600,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.12.2022,29.12.2022,21,30.12.2022,09,03701556,4000,Nein,Fahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
30.12.2022,13.12.2022,00,13.12.2022,00,09200613,150,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
30.12.2022,30.12.2022,02,30.12.2022,02,03300413,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.12.2022,29.12.2022,19,29.12.2022,22,04300622,2700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.12.2022,26.12.2022,18,29.12.2022,12,02200208,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.12.2022,30.12.2022,18,30.12.2022,21,03701556,2850,Nein,Damenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
30.12.2022,29.12.2022,18,29.12.2022,22,03300516,900,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
30.12.2022,27.12.2022,23,30.12.2022,15,02500835,1500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.12.2022,29.12.2022,19,30.12.2022,09,01401047,650,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.12.2022,30.12.2022,18,30.12.2022,21,03701556,2850,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
30.12.2022,29.12.2022,13,30.12.2022,12,08100314,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.12.2022,29.12.2022,13,30.12.2022,11,04300624,731,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.12.2022,30.12.2022,11,30.12.2022,13,07601546,3089,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.12.2022,30.12.2022,13,30.12.2022,13,04400725,4199,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.12.2022,29.12.2022,08,29.12.2022,18,12200309,1650,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.12.2022,30.12.2022,13,30.12.2022,14,05100316,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
